,time,velocity,distance
602,648956.0,29760.87772022811,149595588485.23523
603,650034.0,29760.879943073855,149595577313.63446
604,651112.0,29760.882168443262,149595566129.35214
605,652190.0,29760.884396336234,149595554932.3888
606,653268.0,29760.88662675267,149595543722.7449
607,654346.0,29760.88885969246,149595532500.42102
608,655424.0,29760.891095155508,149595521265.41763
609,656502.0,29760.893333141714,149595510017.73523
610,657580.0,29760.895573650974,149595498757.3744
611,658658.0,29760.897816683184,149595487484.3356
612,659736.0,29760.900062238245,149595476198.61935
613,660814.0,29760.902310316054,149595464900.22617
614,661892.0,29760.904560916504,149595453589.15662
615,662970.0,29760.9068140395,149595442265.41116
616,664048.0,29760.909069684934,149595430928.99033
617,665126.0,29760.911327852707,149595419579.89468
618,666204.0,29760.913588542713,149595408218.1247
619,667282.0,29760.915851754853,149595396843.68094
620,668360.0,29760.918117489015,149595385456.56387
621,669438.0,29760.920385745107,149595374056.77405
622,670516.0,29760.922656523013,149595362644.31195
623,671594.0,29760.924929822642,149595351219.17816
624,672672.0,29760.927205643886,149595339781.3732
625,673750.0,29760.92948398664,149595328330.89752
626,674828.0,29760.931764850797,149595316867.75174
627,675906.0,29760.93404823626,149595305391.9363
628,676984.0,29760.936334142916,149595293903.45178
629,678062.0,29760.93862257067,149595282402.29874
630,679140.0,29760.940913519415,149595270888.47763
631,680218.0,29760.943206989046,149595259361.989
632,681296.0,29760.945502979455,149595247822.8334
633,682374.0,29760.947801490543,149595236271.01135
634,683452.0,29760.950102522205,149595224706.52335
635,684530.0,29760.952406074328,149595213129.37
636,685608.0,29760.95471214682,149595201539.55173
637,686686.0,29760.957020739563,149595189937.06912
638,687764.0,29760.959331852464,149595178321.92276
639,688842.0,29760.961645485408,149595166694.1131
640,689920.0,29760.96396163829,149595155053.6407
641,690998.0,29760.966280311008,149595143400.50607
642,692076.0,29760.968601503457,149595131734.70984
643,693154.0,29760.97092521553,149595120056.25244
644,694232.0,29760.97325144712,149595108365.13443
645,695310.0,29760.975580198126,149595096661.35635
646,696388.0,29760.977911468435,149595084944.91876
647,697466.0,29760.980245257942,149595073215.82217
648,698544.0,29760.982581566546,149595061474.06717
649,699622.0,29760.984920394134,149595049719.6542
650,700700.0,29760.9872617406,149595037952.5839
651,701778.0,29760.989605605842,149595026172.85675
652,702856.0,29760.991951989752,149595014380.4733
653,703934.0,29760.994300892224,149595002575.43408
654,705012.0,29760.99665231314,149594990757.73965
655,706090.0,29760.999006252412,149594978927.39056
656,707168.0,29761.001362709914,149594967084.38733
657,708246.0,29761.003721685556,149594955228.73047
658,709324.0,29761.006083179218,149594943360.4206
659,710402.0,29761.008447190794,149594931479.4582
660,711480.0,29761.01081372018,149594919585.8439
661,712558.0,29761.013182767263,149594907679.57812
662,713636.0,29761.01555433194,149594895760.66153
663,714714.0,29761.0179284141,149594883829.09457
664,715792.0,29761.02030501364,149594871884.87787
665,716870.0,29761.022684130447,149594859928.01193
666,717948.0,29761.025065764414,149594847958.4973
667,719026.0,29761.02744991543,149594835976.33453
668,720104.0,29761.029836583384,149594823981.5242
669,721182.0,29761.032225768176,149594811974.06683
670,722260.0,29761.034617469693,149594799953.963
671,723338.0,29761.037011687822,149594787921.2132
672,724416.0,29761.03940842246,149594775875.81805
673,725494.0,29761.041807673493,149594763817.77805
674,726572.0,29761.044209440814,149594751747.09378
675,727650.0,29761.046613724317,149594739663.7658
676,728728.0,29761.049020523882,149594727567.79462
677,729806.0,29761.051429839412,149594715459.18085
678,730884.0,29761.05384167079,149594703337.92502
679,731962.0,29761.05625601791,149594691204.02768
680,733040.0,29761.058672880652,149594679057.48938
681,734118.0,29761.06109225892,149594666898.31073
682,735196.0,29761.063514152593,149594654726.49222
683,736274.0,29761.06593856157,149594642542.0344
684,737352.0,29761.06836548573,149594630344.93793
685,738430.0,29761.070794924974,149594618135.20328
686,739508.0,29761.073226879176,149594605912.831
687,740586.0,29761.075661348237,149594593677.82172
688,741664.0,29761.078098332047,149594581430.17593
689,742742.0,29761.08053783049,149594569169.89423
690,743820.0,29761.082979843457,149594556896.9772
691,744898.0,29761.085424370827,149594544611.42532
692,745976.0,29761.087871412507,149594532313.2393
693,747054.0,29761.090320968367,149594520002.41953
694,748132.0,29761.09277303831,149594507678.9667
695,749210.0,29761.095227622212,149594495342.88135
696,750288.0,29761.097684719974,149594482994.16397
697,751366.0,29761.100144331474,149594470632.81522
698,752444.0,29761.102606456607,149594458258.8356
699,753522.0,29761.105071095255,149594445872.22574
700,754600.0,29761.10753824731,149594433472.98615
701,755678.0,29761.11000791265,149594421061.11746
702,756756.0,29761.112480091175,149594408636.62018
703,757834.0,29761.114954782766,149594396199.49487
704,758912.0,29761.117431987313,149594383749.74216
705,759990.0,29761.1199117047,149594371287.36255
706,761068.0,29761.12239393482,149594358812.35672
707,762146.0,29761.124878677554,149594346324.72516
708,763224.0,29761.127365932785,149594333824.46844
709,764302.0,29761.129855700405,149594321311.58713
710,765380.0,29761.132347980303,149594308786.08188
711,766458.0,29761.134842772364,149594296247.95312
712,767536.0,29761.13734007647,149594283697.20154
713,768614.0,29761.13983989251,149594271133.82773
714,769692.0,29761.142342220373,149594258557.8322
715,770770.0,29761.144847059943,149594245969.21555
716,771848.0,29761.1473544111,149594233367.97833
717,772926.0,29761.149864273735,149594220754.1212
718,774004.0,29761.152376647733,149594208127.64462
719,775082.0,29761.154891532988,149594195488.54926
720,776160.0,29761.15740892937,149594182836.83566
721,777238.0,29761.159928836772,149594170172.5044
722,778316.0,29761.162451255084,149594157495.55606
723,779394.0,29761.164976184184,149594144805.9913
724,780472.0,29761.167503623954,149594132103.8106
725,781550.0,29761.170033574286,149594119389.01456
726,782628.0,29761.172566035064,149594106661.60376
727,783706.0,29761.175101006167,149594093921.57883
728,784784.0,29761.17763848749,149594081168.94028
729,785862.0,29761.180178478906,149594068403.68878
730,786940.0,29761.182720980305,149594055625.82483
731,788018.0,29761.185265991568,149594042835.3491
732,789096.0,29761.187813512584,149594030032.26212
733,790174.0,29761.190363543235,149594017216.56445
734,791252.0,29761.192916083404,149594004388.25677
735,792330.0,29761.19547113297,149593991547.33957
736,793408.0,29761.198028691826,149593978693.81354
737,794486.0,29761.20058875985,149593965827.6792
738,795564.0,29761.20315133692,149593952948.9371
739,796642.0,29761.205716422926,149593940057.58795
740,797720.0,29761.208284017754,149593927153.63223
741,798798.0,29761.21085412128,149593914237.0706
742,799876.0,29761.21342673339,149593901307.90363
743,800954.0,29761.21600185397,149593888366.1319
744,802032.0,29761.2185794829,149593875411.756
745,803110.0,29761.221159620058,149593862444.77655
746,804188.0,29761.22374226533,149593849465.19412
747,805266.0,29761.226327418597,149593836473.00934
748,806344.0,29761.22891507975,149593823468.22275
749,807422.0,29761.23150524866,149593810450.835
750,808500.0,29761.23409792521,149593797420.84668
751,809578.0,29761.236693109287,149593784378.25833
752,810656.0,29761.239290800768,149593771323.07062
753,811734.0,29761.24189099954,149593758255.28412
754,812812.0,29761.244493705482,149593745174.8994
755,813890.0,29761.247098918473,149593732081.9171
756,814968.0,29761.2497066384,149593718976.33783
757,816046.0,29761.252316865135,149593705858.1621
758,817124.0,29761.254929598563,149593692727.39062
759,818202.0,29761.25754483857,149593679584.02396
760,819280.0,29761.260162585033,149593666428.06268
761,820358.0,29761.26278283783,149593653259.50745
762,821436.0,29761.26540559685,149593640078.35876
763,822514.0,29761.268030861964,149593626884.61734
764,823592.0,29761.270658633057,149593613678.28375
765,824670.0,29761.273288910008,149593600459.35864
766,825748.0,29761.2759216927,149593587227.84247
767,826826.0,29761.278556981004,149593573983.73602
768,827904.0,29761.281194774812,149593560727.03976
769,828982.0,29761.283835073995,149593547457.75436
770,830060.0,29761.28647787844,149593534175.8805
771,831138.0,29761.289123188017,149593520881.41864
772,832216.0,29761.291771002616,149593507574.36948
773,833294.0,29761.29442132211,149593494254.7336
774,834372.0,29761.297074146376,149593480922.5117
775,835450.0,29761.2997294753,149593467577.70425
776,836528.0,29761.302387308755,149593454220.31195
777,837606.0,29761.30504764662,149593440850.33536
778,838684.0,29761.30771048878,149593427467.77515
779,839762.0,29761.31037583511,149593414072.63187
780,840840.0,29761.313043685488,149593400664.9062
781,841918.0,29761.315714039793,149593387244.59872
782,842996.0,29761.3183868979,149593373811.71002
783,844074.0,29761.321062259693,149593360366.24075
784,845152.0,29761.323740125044,149593346908.1916
785,846230.0,29761.32642049384,149593333437.563
786,847308.0,29761.329103365948,149593319954.3557
787,848386.0,29761.331788741252,149593306458.57028
788,849464.0,29761.33447661963,149593292950.2074
789,850542.0,29761.33716700096,149593279429.26764
790,851620.0,29761.339859885113,149593265895.75168
791,852698.0,29761.34255527197,149593252349.66
792,853776.0,29761.34525316141,149593238790.99338
793,854854.0,29761.347953553308,149593225219.75235
794,855932.0,29761.350656447543,149593211635.93756
795,857010.0,29761.35336184399,149593198039.5496
796,858088.0,29761.356069742524,149593184430.58914
797,859166.0,29761.358780143026,149593170809.05676
798,860244.0,29761.36149304537,149593157174.9531
799,861322.0,29761.36420844943,149593143528.2788
800,862400.0,29761.366926355087,149593129869.03452
801,863478.0,29761.369646762214,149593116197.2208
802,864556.0,29761.37236967069,149593102512.83832
803,865634.0,29761.375095080388,149593088815.88766
804,866712.0,29761.377822991184,149593075106.36954
805,867790.0,29761.380553402953,149593061384.2845
806,868868.0,29761.383286315573,149593047649.63318
807,869946.0,29761.38602172892,149593033902.4163
808,871024.0,29761.388759642865,149593020142.63437
809,872102.0,29761.39150005729,149593006370.2881
810,873180.0,29761.394242972063,149592992585.37805
811,874258.0,29761.39698838706,149592978787.9049
812,875336.0,29761.39973630216,149592964977.86932
813,876414.0,29761.402486717234,149592951155.27185
814,877492.0,29761.40523963216,149592937320.1132
815,878570.0,29761.407995046815,149592923472.39395
816,879648.0,29761.410752961063,149592909612.1148
817,880726.0,29761.413513374784,149592895739.27637
818,881804.0,29761.416276287855,149592881853.8792
819,882882.0,29761.41904170015,149592867955.92407
820,883960.0,29761.421809611536,149592854045.41147
821,885038.0,29761.424580021892,149592840122.34213
822,886116.0,29761.427352931096,149592826186.7167
823,887194.0,29761.430128339012,149592812238.5358
824,888272.0,29761.43290624552,149592798277.80005
825,889350.0,29761.435686650493,149592784304.51007
826,890428.0,29761.438469553806,149592770318.6666
827,891506.0,29761.441254955324,149592756320.27014
828,892584.0,29761.444042854924,149592742309.32144
829,893662.0,29761.446833252485,149592728285.8211
830,894740.0,29761.44962614787,149592714249.76974
831,895818.0,29761.452421540962,149592700201.16803
832,896896.0,29761.455219431624,149592686140.01666
833,897974.0,29761.458019819736,149592672066.31616
834,899052.0,29761.460822705165,149592657980.0673
835,900130.0,29761.46362808779,149592643881.27066
836,901208.0,29761.46643596747,149592629769.92685
837,902286.0,29761.469246344095,149592615646.0366
838,903364.0,29761.472059217518,149592601509.6005
839,904442.0,29761.474874587628,149592587360.61923
840,905520.0,29761.477692454286,149592573199.09344
841,906598.0,29761.48051281737,149592559025.02377
842,907676.0,29761.48333567674,149592544838.41083
843,908754.0,29761.48616103228,149592530639.2553
844,909832.0,29761.488988883862,149592516427.55783
845,910910.0,29761.491819231345,149592502203.31912
846,911988.0,29761.49465207461,149592487966.53976
847,913066.0,29761.497487413522,149592473717.2204
848,914144.0,29761.500325247955,149592459455.3617
849,915222.0,29761.50316557778,149592445180.96436
850,916300.0,29761.506008402863,149592430894.02896
851,917378.0,29761.508853723084,149592416594.55627
852,918456.0,29761.511701538304,149592402282.5468
853,919534.0,29761.514551848395,149592387958.00134
854,920612.0,29761.51740465323,149592373620.9204
855,921690.0,29761.52025995268,149592359271.30478
856,922768.0,29761.52311774661,149592344909.15506
857,923846.0,29761.52597803489,149592330534.47192
858,924924.0,29761.528840817395,149592316147.256
859,926002.0,29761.531706093992,149592301747.508
860,927080.0,29761.534573864545,149592287335.2286
861,928158.0,29761.537444128935,149592272910.41837
862,929236.0,29761.540316887018,149592258473.078
863,930314.0,29761.543192138677,149592244023.2082
864,931392.0,29761.546069883763,149592229560.80957
865,932470.0,29761.548950122164,149592215085.88284
866,933548.0,29761.551832853736,149592200598.4286
867,934626.0,29761.554718078347,149592186098.44754
868,935704.0,29761.557605795875,149592171585.94034
869,936782.0,29761.560496006183,149592157060.90768
870,937860.0,29761.56338870914,149592142523.35022
871,938938.0,29761.56628390461,149592127973.26855
872,940016.0,29761.569181592466,149592113410.66345
873,941094.0,29761.572081772574,149592098835.53555
874,942172.0,29761.574984444807,149592084247.88544
875,943250.0,29761.577889609023,149592069647.7139
876,944328.0,29761.5807972651,149592055035.02158
877,945406.0,29761.583707412898,149592040409.80905
878,946484.0,29761.586620052283,149592025772.0771
879,947562.0,29761.58953518313,149592011121.8263
880,948640.0,29761.5924528053,149591996459.05743
881,949718.0,29761.595372918662,149591981783.7711
882,950796.0,29761.598295523083,149591967095.96796
883,951874.0,29761.60122061843,149591952395.6487
884,952952.0,29761.60414820457,149591937682.81406
885,954030.0,29761.607078281366,149591922957.46463
886,955108.0,29761.61001084869,149591908219.6011
887,956186.0,29761.612945906407,149591893469.22418
888,957264.0,29761.615883454382,149591878706.3345
889,958342.0,29761.618823492478,149591863930.9328
890,959420.0,29761.621766020566,149591849143.0197
891,960498.0,29761.624711038512,149591834342.59592
892,961576.0,29761.62765854618,149591819529.66208
893,962654.0,29761.63060854343,149591804704.2189
894,963732.0,29761.633561030136,149591789866.2671
895,964810.0,29761.636516006158,149591775015.80725
896,965888.0,29761.639473471365,149591760152.84012
897,966966.0,29761.64243342562,149591745277.36636
898,968044.0,29761.64539586879,149591730389.38663
